tmdb_id,imdb_id,title,original_title,overview,release_date,status,genres,keywords,director,top_cast,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,production_country,adult,video,omdb_error,roi,is_animation,release_year,release_month,release_quarter,is_holiday_window,budget_musd,revenue_musd,profit_musd,vote_count_log,popularity_log,num_genres,genre_animation,genre_adventure,genre_family,genre_drama,genre_fantasy,genre_comedy,genre_action,success_score,success_label
1014505,tt14603848,OVERLORD: The Sacred Kingdom,劇場版「オーバーロード」聖王国編,"Facing possible annihilation by the Demon Emperor's demi-human army, the Sacred Kingdom reluctantly seeks aid from the feared, undead Sorcerer King Ainz.",2024-09-20,Released,"Action, Adventure, Animation, Fantasy","video game, magic, anti hero, supernatural, invasion, political intrigue , religious conflict, dark fantasy, conquest, anime",Naoyuki Ito,"Satoshi Hino, Yoshino Aoyama, Hitomi Nabatame, Saori Hayami, Haruka Tomatsu",0,7614966,134,7.851,181,6.5377,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt14603848&plot=short&apikey=f87d98bd,0.0,1,2024,9,3,0,0.0,7.614966,7.614966,5.204006687076795,2.019917095697967,4,1,1,0,0,1,0,1,3.0463385674162144,1
1104844,tt28671146,BLUE LOCK THE MOVIE -EPISODE NAGI-,劇場版ブルーロック -EPISODE 凪-,"When apathetic gamer Nagi agrees to join his rich classmate Mikage in soccer, their partnership leads to the famous Blue Lock program — and to changes.",2024-04-19,Released,"Action, Animation, Drama","sports, bromance, football (soccer), based on manga, shounen, anime",Shunsuke Ishikawa,"Nobunaga Shimazaki, Yuma Uchida, Kazuyuki Okitsu, Kazuki Ura, Tasuku Kaito",0,14291561,91,7.429,231,6.3833,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt28671146&plot=short&apikey=f87d98bd,0.0,1,2024,4,2,0,0.0,14.291561,14.291561,5.44673737166631,1.9992206931401575,3,1,0,0,1,0,0,1,2.97414370972097,1
1064307,tt14828040,Spermageddon,Spermageddon,"Two narrative threads: one is an emerging love story between awkward teens Jens and Lisa, who are having sex for the first time; the other, an eventful quest of Simon the Semen and his friends to reach the golden goal, the Egg.",2024-12-28,Released,"Adventure, Animation, Comedy, Fantasy","sperm, musical, romcom, interracial romance, teenage girl, teenage boy, adult animation, multiple storylines, teenage romance, birth control","Tommy Wirkola, Rasmus A. Sivertsen","Christian Mikkelsen, Nasrin Khusrawi, Aksel Hennie, Mathilde Storm, Christian Rubeck",3000000,1333332,80,6.412,130,5.6436,no,NO,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt14828040&plot=short&apikey=f87d98bd,0.444444,1,2024,12,4,1,3.0,1.333332,-1.666668,4.875197323201151,1.8936539852427068,4,1,1,0,0,1,1,0,2.818327496266579,1
588648,tt7093904,Dragonkeeper,Guardiana de dragones (Dragonkeeper),"Set in Han Imperial China, the plot follows the adventures of enslaved girl Ping with ancient dragon Long Danzi. Dragons had been banished from the kingdom. Ping, an orphan, finds one of the last remaining dragon eggs. Palace guards force Ping to run away in order to return the dragon egg to the ocean and save all dragons from extinction. Ping discovers that she is a true Dragonkeeper.",2024-04-11,Released,"Action, Adventure, Animation, Family, Fantasy","fantasy world, giant dragon, animation","Jian-Ping Li, Salvador Simó","Mario Gas, Lucía Pérez, Fernando Castro, Carlos de Luna, José Gómez Adán",25600000,6206231,99,7.6,220,5.4955,es,CN,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt7093904&plot=short&apikey=f87d98bd,0.2424308984375,1,2024,4,2,0,25.6,6.206231,-19.393769,5.3981627015177525,1.8711096294536504,5,1,1,1,0,1,0,1,3.099484753942585,1
1263421,tt31869664,Baki Hanma VS Kengan Ashura,範馬刃牙VSケンガンアシュラ,"It's the ultimate showdown. The toughest fighters from ""Baki Hanma"" and ""Kengan Ashura"" clash in this unprecedented, hard-hitting martial arts crossover.",2024-06-05,Released,"Action, Animation, Fantasy","martial arts, fight, shounen, anime, original net animation (ona)",Toshiki Hirano,"Nobunaga Shimazaki, Tatsuhisa Suzuki, Akio Otsuka, Takuya Eguchi, Kenta Miyake",0,0,60,7.594,368,5.4425,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt31869664&plot=short&apikey=f87d98bd,0.0,1,2024,6,2,1,0.0,0.0,0.0,5.910796644040527,1.862916663544383,3,1,0,0,0,1,0,1,3.0645569961377364,1
592983,tt7215232,Spellbound,Spellbound,"When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.",2024-11-22,Released,"Adventure, Animation, Comedy, Family, Fantasy","magic, kingdom, musical, kids, 3d animation, adoring",Vicky Jenson,"Rachel Zegler, Miguel Bernardeau, Giovanna Bush, Dennis Stowe, Jenifer Lewis",0,0,111,6.6,310,5.3773,en,ES,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt7215232&plot=short&apikey=f87d98bd,0.0,1,2024,11,4,1,0.0,0.0,0.0,5.739792912179234,1.8527448102912045,5,1,1,1,0,1,1,0,2.7888806583705654,1
1064486,tt23770030,Memoir of a Snail,Memoir of a Snail,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",2024-10-17,Released,"Animation, Comedy, Drama","depression, difficult childhood, death of father, stop motion, foster family, adult animation, death in childbirth, broken family, claymation, brother sister relationship",Adam Elliot,"Sarah Snook, Kodi Smit-McPhee, Jacki Weaver, Magda Szubanski, Dominique Pinon",4350000,7,94,8.033,771,5.1114,en,AU,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt23770030&plot=short&apikey=f87d98bd,1.6091954022988506e-06,1,2024,10,4,0,4.35,7e-06,-4.349993,6.648984550024776,1.810155879506204,3,1,0,0,1,0,1,0,3.2771217885675776,1
1209217,tt31474158,Detective Conan: The Million-Dollar Pentagram,名探偵コナン 100万ドルの五稜星（みちしるべ）,"A message has arrived from Kid the Phantom Thief, that he will steal a Japanese sword belonging to wealthy Onoe Family in Hakodate, Hokkaido. Conan and Heiji Hattori, who happened to be in Hakodate, are on the case to capture Kid. Coincidentally the family lawyer of Onoe is found murdered in the warehouse district, apparently slaughtered by a Japanese sword. The suspect is an investor/arms dealer who is said to be after Onoe family’s hidden treasure. In the North among cherry blossoms, the exciting hunt for treasure begins!",2024-04-12,Released,"Action, Animation, Crime, Mystery","detective, master thief, romance, sword fight, based on manga, samurai sword, anime, hokkaido, japan, lighthearted, mystery",Chika Nagaoka,"Minami Takayama, Wakana Yamazaki, Rikiya Koyama, Ryo Horikawa, Yuko Miyamura",0,108136957,110,6.932,74,5.0479,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt31474158&plot=short&apikey=f87d98bd,0.0,1,2024,4,2,0,0.0,108.136957,108.136957,4.31748811353631,1.799711104349003,4,1,0,0,0,0,0,1,2.6505798826827967,0
839033,tt14824600,The Lord of the Rings: The War of the Rohirrim,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",2024-12-05,Released,"Action, Adventure, Animation, Fantasy","based on novel or book, prequel, treachery, fantasy world, anime, high fantasy, war, horsemen",Kenji Kamiyama,"Brian Cox, Gaia Wise, Luke Pasqualino, Laurence Ubong Williams, Lorraine Ashbourne",30000000,20658572,134,6.549,849,5.0275,en,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt14824600&plot=short&apikey=f87d98bd,0.6886190666666666,1,2024,12,4,1,30.0,20.658572,-9.341428,6.745236349484363,1.7963323310731891,4,1,1,0,0,1,0,1,3.2283638820836327,1
1147416,tt13701202,"Miraculous World: London, At the Edge of Time","Miraculous World : Londres, la course contre le temps","To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time.",2024-11-14,Released,"Action, Animation, Family, Fantasy","london, england, paris, france, superhero, time travel, notebook, death of father, ghost, kids, changing history, masked supervillain",Thomas Astruc,"Anouck Hautbois, Marie Nonnenmacher, Benjamin Bollen, Clara Soares, Marie Chevalot",0,0,50,7.5,306,4.6458,fr,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt13701202&plot=short&apikey=f87d98bd,0.0,1,2024,11,4,1,0.0,0.0,0.0,5.726847747587197,1.7309119058953404,4,1,0,1,0,1,0,1,2.993663948022381,1
929204,tt17163970,Wallace & Gromit: Vengeance Most Fowl,Wallace & Gromit: Vengeance Most Fowl,"Gromit’s concern that Wallace is becoming too dependent on his inventions proves justified, when Wallace invents a “smart” gnome that seems to develop a mind of its own. When it emerges that a vengeful figure from the past might be masterminding things, it falls to Gromit to battle sinister forces and save his master… or Wallace may never be able to invent again!",2024-12-18,Released,"Adventure, Animation, Comedy, Family","inventor, human animal relationship, penguin, anthropomorphism, revenge, stop motion, robot, dog, animals, jewelry heist","Nick Park, Merlin Crossingham","Ben Whitehead, Peter Kay, Lauren Patel, Reece Shearsmith, Diane Morgan",0,191452,79,7.461,646,4.5558,en,GB,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt17163970&plot=short&apikey=f87d98bd,0.0,1,2024,12,4,1,0.0,0.191452,0.191452,6.472346294500901,1.714842427123955,4,1,1,1,0,0,1,0,3.0933283082437284,1
1371727,tt33999453,Sing: Thriller,Sing: Thriller,"Buster Moon dreams up a star-studded spectacle set to Michael Jackson's ""Thriller"" in this animated short featuring characters from the hit ""Sing"" films.",2024-10-15,Released,"Animation, Comedy, Family, Music",short film,Garth Jennings,"Matthew McConaughey, Tori Kelly, Nick Kroll, Scarlett Johansson, Taron Egerton",0,0,11,7.151,205,4.483,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt33999453&plot=short&apikey=f87d98bd,0.0,1,2024,10,4,0,0.0,0.0,0.0,5.327876168789581,1.7016523964219112,4,1,0,1,0,0,1,0,2.8421792847817238,1
1329336,tt33130902,The Bad Guys: Haunted Heist,The Bad Guys: Haunted Heist,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,2024-10-02,Released,"Animation, Comedy","amulet, heist",Kevin Peaty,"Michael Godere, Ezekiel Ajeigbe, Raul Ceballos, Chris Diamantopoulos, Mallory Low",0,0,25,6.873,161,4.1123,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt33130902&plot=short&apikey=f87d98bd,0.0,1,2024,10,4,0,0.0,0.0,0.0,5.087596335232384,1.6316494007993196,2,1,0,0,0,0,1,0,2.7261368604047553,0
1239251,tt31122323,Megamind vs. the Doom Syndicate,Megamind vs. the Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",2024-03-01,Released,"Animation, Comedy, Science Fiction","sequel, aftercreditsstinger, low cost, low budget, absurd, embarrassed, mocking",Eric Fogel,"Keith Ferguson, Laura Post, Josh Brener, Maya Tuttle, Emily Tuñon",0,0,83,5.078,333,3.942,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt31122323&plot=short&apikey=f87d98bd,0.0,1,2024,3,1,0,0.0,0.0,0.0,5.811140992976701,1.5977701075664184,3,1,0,0,0,0,1,0,2.380836665081468,0
829402,tt9471678,Ultraman: Rising,Ultraman: Rising,"A star athlete reluctantly returns home to take over his father's duties as Ultraman, shielding Tokyo from giant monsters as he becomes a legendary hero.",2024-06-14,Released,"Action, Animation, Family, Science Fiction","hero, superhero, villain, family relationships, parenthood, baseball player, kaiju, duringcreditsstinger, supervillain, imaginative",Shannon Tindle,"Christopher Sean, Gedde Watanabe, Tamlyn Tomita, Keone Young, Julia Harriman",0,0,117,8.041,388,3.8616,en,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9471678&plot=short&apikey=f87d98bd,0.0,1,2024,6,2,1,0.0,0.0,0.0,5.963579343618446,1.5813676018390084,4,1,0,1,0,0,0,1,3.141992041818618,1
598387,tt5834410,The Tiger's Apprentice,The Tiger's Apprentice,"After the death of his grandmother, Tom Lee discovers he is part of a long lineage of magical protectors known as the Guardians. With guidance from a mythical tiger named Hu and the other Zodiac animal warriors, Tom trains to take on an evil force that threatens humanity.",2024-02-16,Released,"Animation, Family, Fantasy","tiger, apprentice, based on children's book, chinese zodiac signs, apprenticeship, death of grandmother",Raman Hui Shing-Ngai,"Brandon Soo Hoo, Henry Golding, Lucy Liu, Sandra Oh, Michelle Yeoh",0,762183,84,7.295,144,3.8061,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5834410&plot=short&apikey=f87d98bd,0.0,1,2024,2,1,0,0.0,0.762183,0.762183,4.976733742420574,1.569885944421986,3,1,0,1,0,1,0,0,2.805742953026384,1
870360,tt15352542,The Day the Earth Blew Up: A Looney Tunes Movie,The Day the Earth Blew Up: A Looney Tunes Movie,"Porky and Daffy, the classic animated odd couple, turn into unlikely heroes when their antics at the local bubble gum factory uncover a secret alien mind control plot. Against all odds, the two are determined to save their town (and the world!)...that is if they don't drive each other crazy in the process.",2024-08-01,Released,"Adventure, Animation, Comedy, Family, Science Fiction","chewing gum, zombie, alien invasion, buddy comedy, duringcreditsstinger, chaotic, playful, based on tv series, hilarious, cliché",Peter Browngardt,"Eric Bauza, Candi Milo, Peter MacNicol, Fred Tatasciore, Laraine Newman",15000000,15076954,91,7.542,216,3.7145,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt15352542&plot=short&apikey=f87d98bd,1.0051302666666666,1,2024,8,3,0,15.0,15.076954,0.076954,5.37989735354046,1.550642865923595,5,1,1,1,0,0,1,0,3.3773896529196086,1
1239146,tt20221690,Woody Woodpecker Goes to Camp,Woody Woodpecker Goes to Camp,"After getting kicked out of the forest, Woody thinks he's found a forever home at Camp Woo Hoo — until an inspector threatens to shut down the camp.",2024-04-12,Released,"Animation, Comedy, Family","camping, woodpecker, bird",Jonathan A. Rosenbaum,"Eric Bauza, Kevin Michael Richardson, Tom Kenny, Mary-Louise Parker, Josh Lawson",15000000,0,101,6.465,198,3.6398,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt20221690&plot=short&apikey=f87d98bd,0.0,1,2024,4,2,0,15.0,0.0,-15.0,5.293304824724492,1.5346712618609077,3,1,0,1,0,0,1,0,2.64044641298781,0
1056444,tt23951384,The Colors Within,きみの色,"Totsuko is a high school student with the ability to see the 'colors' of others. Colors of bliss, excitement, and serenity, plus a color she treasures as her favorite. Kimi, a classmate at her school, gives off the most beautiful color of all. Although she doesn't play an instrument, Totsuko forms a band with Kimi and Rui, a quiet music enthusiast they meet at a used bookstore in a far corner of town. As they practice at an old church on a remote island, music brings them together, forming friendships and stirring affections.",2024-08-30,Released,"Animation, Drama, Music","high school, anime, synesthesia, nagasaki, music",Naoko Yamada,"Sayu Suzukawa, Akari Takaishi, Taisei Kido, Yui Aragaki, Aoi Yuuki",0,2485967,101,6.778,63,3.5187,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt23951384&plot=short&apikey=f87d98bd,0.0,1,2024,8,3,0,0.0,2.485967,2.485967,4.1588830833596715,1.5082243418568044,3,1,0,0,1,0,0,0,2.544566113782471,0
